"Time Stamp","Name","PTID","LBMP ($/MWHr)","Marginal Cost Losses ($/MWHr)","Marginal Cost Congestion ($/MWHr)"
"02/13/2018 18:30:00","MILLWD",61759,28.02,2.73,0.00
"02/13/2018 18:30:00","N.Y.C.",61761,28.22,2.93,-0.01
"02/13/2018 18:30:00","NORTH",61755,24.83,-0.45,0.00
"02/13/2018 18:30:00","NPX",61845,28.51,2.43,-0.79
"02/13/2018 18:30:00","O H",61846,23.77,-1.52,0.00
"02/13/2018 18:30:00","PJM",61847,25.89,0.61,0.00
"02/13/2018 18:30:00","WEST",61752,24.35,-0.94,0.00
"02/13/2018 18:35:00","CAPITL",61757,23.81,1.90,0.00
"02/13/2018 18:35:00","CENTRL",61754,22.17,0.26,0.00
"02/13/2018 18:35:00","DUNWOD",61760,24.23,2.32,0.00
"02/13/2018 18:35:00","GENESE",61753,21.62,-0.29,0.00
"02/13/2018 18:35:00","H Q",61844,21.25,-0.66,0.00
"02/13/2018 18:35:00","HUD VL",61758,24.16,2.26,0.00
"02/13/2018 18:35:00","LONGIL",61762,38.09,3.28,-12.90
"02/13/2018 18:35:00","MHK VL",61756,22.74,0.83,0.00
"02/13/2018 18:35:00","MILLWD",61759,24.27,2.37,0.00
"02/13/2018 18:35:00","N.Y.C.",61761,24.45,2.54,0.00
"02/13/2018 18:35:00","NORTH",61755,21.49,-0.42,0.00
"02/13/2018 18:35:00","NPX",61845,24.45,2.12,-0.42
"02/13/2018 18:35:00","O H",61846,20.59,-1.31,0.00
"02/13/2018 18:35:00","PJM",61847,22.41,0.50,0.00
"02/13/2018 18:35:00","WEST",61752,21.09,-0.81,0.00
"02/13/2018 18:40:00","CAPITL",61757,23.68,1.88,0.00
"02/13/2018 18:40:00","CENTRL",61754,22.08,0.28,0.00
"02/13/2018 18:40:00","DUNWOD",61760,24.11,2.31,0.00
"02/13/2018 18:40:00","GENESE",61753,21.54,-0.26,0.00
"02/13/2018 18:40:00","H Q",61844,21.15,-0.65,0.00
"02/13/2018 18:40:00","HUD VL",61758,24.05,2.25,0.00
"02/13/2018 18:40:00","LONGIL",61762,38.07,3.25,-13.02
"02/13/2018 18:40:00","MHK VL",61756,22.65,0.85,0.00
"02/13/2018 18:40:00","MILLWD",61759,24.16,2.36,0.00
"02/13/2018 18:40:00","N.Y.C.",61761,24.33,2.53,-0.01
"02/13/2018 18:40:00","NORTH",61755,21.36,-0.44,0.00
"02/13/2018 18:40:00","NPX",61845,24.34,2.11,-0.42
"02/13/2018 18:40:00","O H",61846,20.54,-1.26,0.00
"02/13/2018 18:40:00","PJM",61847,22.35,0.55,0.00
"02/13/2018 18:40:00","WEST",61752,21.04,-0.76,0.00
"02/13/2018 18:45:00","CAPITL",61757,23.48,1.88,0.00
"02/13/2018 18:45:00","CENTRL",61754,21.88,0.28,0.00
"02/13/2018 18:45:00","DUNWOD",61760,23.89,2.29,0.00
"02/13/2018 18:45:00","GENESE",61753,21.32,-0.28,0.00
"02/13/2018 18:45:00","H Q",61844,20.95,-0.65,0.00
"02/13/2018 18:45:00","HUD VL",61758,23.84,2.25,0.00
"02/13/2018 18:45:00","LONGIL",61762,38.09,3.24,-13.25
"02/13/2018 18:45:00","MHK VL",61756,22.42,0.82,0.00
"02/13/2018 18:45:00","MILLWD",61759,23.95,2.35,0.00
"02/13/2018 18:45:00","N.Y.C.",61761,24.13,2.53,-0.01
"02/13/2018 18:45:00","NORTH",61755,21.14,-0.45,0.00
"02/13/2018 18:45:00","NPX",61845,24.16,2.14,-0.42
"02/13/2018 18:45:00","O H",61846,20.30,-1.30,0.00
"02/13/2018 18:45:00","PJM",61847,22.12,0.52,0.00
"02/13/2018 18:45:00","WEST",61752,20.80,-0.80,0.00
"02/13/2018 18:50:00","CAPITL",61757,23.72,1.90,0.00
"02/13/2018 18:50:00","CENTRL",61754,22.09,0.26,0.00
"02/13/2018 18:50:00","DUNWOD",61760,24.16,2.34,0.00
"02/13/2018 18:50:00","GENESE",61753,21.56,-0.26,0.00
"02/13/2018 18:50:00","H Q",61844,21.17,-0.65,0.00
"02/13/2018 18:50:00","HUD VL",61758,24.09,2.27,0.00
"02/13/2018 18:50:00","LONGIL",61762,38.09,3.27,-12.99
"02/13/2018 18:50:00","MHK VL",61756,22.65,0.83,0.00
"02/13/2018 18:50:00","MILLWD",61759,24.20,2.38,0.00
"02/13/2018 18:50:00","N.Y.C.",61761,24.38,2.55,-0.01
"02/13/2018 18:50:00","NORTH",61755,21.39,-0.44,0.00
"02/13/2018 18:50:00","NPX",61845,24.77,2.16,-0.79
"02/13/2018 18:50:00","O H",61846,20.54,-1.29,0.00
"02/13/2018 18:50:00","PJM",61847,22.33,0.50,0.00
"02/13/2018 18:50:00","WEST",61752,21.02,-0.81,0.00
"02/13/2018 18:55:00","CAPITL",61757,23.38,1.87,0.00
"02/13/2018 18:55:00","CENTRL",61754,21.81,0.30,0.00
"02/13/2018 18:55:00","DUNWOD",61760,23.78,2.28,0.00
"02/13/2018 18:55:00","GENESE",61753,21.29,-0.22,0.00
"02/13/2018 18:55:00","H Q",61844,20.86,-0.64,0.00
"02/13/2018 18:55:00","HUD VL",61758,23.72,2.22,0.00
"02/13/2018 18:55:00","LONGIL",61762,27.68,3.22,-2.95
"02/13/2018 18:55:00","MHK VL",61756,22.32,0.82,0.00
"02/13/2018 18:55:00","MILLWD",61759,23.83,2.32,0.00
"02/13/2018 18:55:00","N.Y.C.",61761,24.03,2.51,0.00
"02/13/2018 18:55:00","NORTH",61755,21.05,-0.45,0.00
"02/13/2018 18:55:00","NPX",61845,24.40,2.11,-0.79
"02/13/2018 18:55:00","O H",61846,20.32,-1.18,0.00
"02/13/2018 18:55:00","PJM",61847,22.04,0.54,0.00
"02/13/2018 18:55:00","WEST",61752,20.82,-0.69,0.00
"02/13/2018 19:00:00","CAPITL",61757,23.83,1.89,0.00
"02/13/2018 19:00:00","CENTRL",61754,22.25,0.31,0.00
"02/13/2018 19:00:00","DUNWOD",61760,24.27,2.33,0.00
"02/13/2018 19:00:00","GENESE",61753,21.70,-0.24,0.00
"02/13/2018 19:00:00","H Q",61844,21.29,-0.66,0.00
"02/13/2018 19:00:00","HUD VL",61758,24.23,2.28,0.00
"02/13/2018 19:00:00","LONGIL",61762,88.68,3.31,-63.43
"02/13/2018 19:00:00","MHK VL",61756,22.78,0.83,0.00
"02/13/2018 19:00:00","MILLWD",61759,24.34,2.39,0.00
"02/13/2018 19:00:00","N.Y.C.",61761,24.52,2.57,-0.01
"02/13/2018 19:00:00","NORTH",61755,21.51,-0.44,0.00
"02/13/2018 19:00:00","NPX",61845,24.86,2.13,-0.79
"02/13/2018 19:00:00","O H",61846,20.74,-1.21,0.00
"02/13/2018 19:00:00","PJM",61847,22.54,0.59,0.00
"02/13/2018 19:00:00","WEST",61752,21.22,-0.72,0.00
"02/13/2018 19:05:00","CAPITL",61757,23.31,1.85,0.00
"02/13/2018 19:05:00","CENTRL",61754,21.78,0.32,0.00
"02/13/2018 19:05:00","DUNWOD",61760,23.73,2.27,0.00
"02/13/2018 19:05:00","GENESE",61753,21.27,-0.19,0.00
"02/13/2018 19:05:00","H Q",61844,20.82,-0.64,0.00
"02/13/2018 19:05:00","HUD VL",61758,23.67,2.21,0.00
"02/13/2018 19:05:00","LONGIL",61762,54.98,3.22,-30.30
"02/13/2018 19:05:00","MHK VL",61756,22.28,0.82,0.00
"02/13/2018 19:05:00","MILLWD",61759,23.78,2.32,0.00
"02/13/2018 19:05:00","N.Y.C.",61761,23.97,2.51,0.00
"02/13/2018 19:05:00","NORTH",61755,21.03,-0.43,0.00
"02/13/2018 19:05:00","NPX",61845,27.71,2.08,-4.17
"02/13/2018 19:05:00","O H",61846,20.34,-1.12,0.00
"02/13/2018 19:05:00","PJM",61847,22.08,0.62,0.00
"02/13/2018 19:05:00","WEST",61752,20.84,-0.62,0.00
"02/13/2018 19:10:00","CAPITL",61757,23.19,1.76,0.00
"02/13/2018 19:10:00","CENTRL",61754,21.80,0.36,0.00
"02/13/2018 19:10:00","DUNWOD",61760,23.71,2.27,0.00
"02/13/2018 19:10:00","GENESE",61753,21.26,-0.17,0.00
"02/13/2018 19:10:00","H Q",61844,20.77,-0.66,0.00
"02/13/2018 19:10:00","HUD VL",61758,23.67,2.23,0.00
"02/13/2018 19:10:00","LONGIL",61762,45.01,3.24,-20.34
"02/13/2018 19:10:00","MHK VL",61756,22.25,0.81,0.00
"02/13/2018 19:10:00","MILLWD",61759,23.77,2.34,0.00
"02/13/2018 19:10:00","N.Y.C.",61761,23.95,2.51,0.00
"02/13/2018 19:10:00","NORTH",61755,21.01,-0.43,0.00
"02/13/2018 19:10:00","NPX",61845,27.60,1.99,-4.17
"02/13/2018 19:10:00","O H",61846,20.39,-1.05,0.00
"02/13/2018 19:10:00","PJM",61847,22.12,0.69,0.00
"02/13/2018 19:10:00","WEST",61752,20.86,-0.58,0.00
"02/13/2018 19:15:00","CAPITL",61757,23.53,1.88,0.00
"02/13/2018 19:15:00","CENTRL",61754,21.93,0.28,0.00
"02/13/2018 19:15:00","DUNWOD",61760,24.01,2.36,0.00
"02/13/2018 19:15:00","GENESE",61753,21.34,-0.30,0.00
"02/13/2018 19:15:00","H Q",61844,21.00,-0.65,0.00
"02/13/2018 19:15:00","HUD VL",61758,23.94,2.29,0.00
"02/13/2018 19:15:00","LONGIL",61762,52.12,3.31,-27.16
"02/13/2018 19:15:00","MHK VL",61756,22.47,0.82,0.00
"02/13/2018 19:15:00","MILLWD",61759,24.05,2.40,0.00
"02/13/2018 19:15:00","N.Y.C.",61761,115.18,2.60,-90.94
"02/13/2018 19:15:00","NORTH",61755,21.19,-0.46,0.00
"02/13/2018 19:15:00","NPX",61845,27.98,2.16,-4.17
"02/13/2018 19:15:00","O H",61846,20.35,-1.30,0.00
"02/13/2018 19:15:00","PJM",61847,22.23,0.58,0.00
"02/13/2018 19:15:00","WEST",61752,20.85,-0.80,0.00
"02/13/2018 19:20:00","CAPITL",61757,23.52,1.92,0.00
"02/13/2018 19:20:00","CENTRL",61754,21.88,0.28,0.00
"02/13/2018 19:20:00","DUNWOD",61760,23.95,2.35,0.00
"02/13/2018 19:20:00","GENESE",61753,21.32,-0.28,0.00
"02/13/2018 19:20:00","H Q",61844,20.93,-0.67,0.00
"02/13/2018 19:20:00","HUD VL",61758,23.87,2.27,0.00
"02/13/2018 19:20:00","LONGIL",61762,52.22,3.30,-27.31
"02/13/2018 19:20:00","MHK VL",61756,22.42,0.82,0.00
"02/13/2018 19:20:00","MILLWD",61759,24.00,2.40,0.00
"02/13/2018 19:20:00","N.Y.C.",61761,113.67,2.59,-89.48
"02/13/2018 19:20:00","NORTH",61755,21.10,-0.50,0.00
"02/13/2018 19:20:00","NPX",61845,28.74,2.18,-4.96
"02/13/2018 19:20:00","O H",61846,20.34,-1.25,0.00
"02/13/2018 19:20:00","PJM",61847,22.18,0.58,0.00
"02/13/2018 19:20:00","WEST",61752,20.84,-0.76,0.00
"02/13/2018 19:25:00","CAPITL",61757,23.42,1.91,0.00
"02/13/2018 19:25:00","CENTRL",61754,21.78,0.28,0.00
"02/13/2018 19:25:00","DUNWOD",61760,23.83,2.32,0.00
"02/13/2018 19:25:00","GENESE",61753,21.27,-0.24,0.00
"02/13/2018 19:25:00","H Q",61844,20.84,-0.67,0.00
"02/13/2018 19:25:00","HUD VL",61758,23.76,2.26,0.00
"02/13/2018 19:25:00","LONGIL",61762,52.26,3.27,-27.49
"02/13/2018 19:25:00","MHK VL",61756,22.30,0.80,0.00
"02/13/2018 19:25:00","MILLWD",61759,23.87,2.37,0.00
"02/13/2018 19:25:00","N.Y.C.",61761,77.08,2.56,-53.01
"02/13/2018 19:25:00","NORTH",61755,21.01,-0.49,0.00
"02/13/2018 19:25:00","NPX",61845,28.66,2.19,-4.96
"02/13/2018 19:25:00","O H",61846,20.32,-1.18,0.00
"02/13/2018 19:25:00","PJM",61847,22.11,0.60,0.00
"02/13/2018 19:25:00","WEST",61752,20.80,-0.71,0.00
"02/13/2018 19:30:00","CAPITL",61757,23.44,1.92,0.00
"02/13/2018 19:30:00","CENTRL",61754,21.81,0.28,0.00
"02/13/2018 19:30:00","DUNWOD",61760,23.85,2.33,0.00
"02/13/2018 19:30:00","GENESE",61753,21.27,-0.26,0.00
"02/13/2018 19:30:00","H Q",61844,20.88,-0.65,0.00
"02/13/2018 19:30:00","HUD VL",61758,23.79,2.26,0.00
"02/13/2018 19:30:00","LONGIL",61762,29.89,3.27,-5.09
"02/13/2018 19:30:00","MHK VL",61756,22.33,0.80,0.00
"02/13/2018 19:30:00","MILLWD",61759,23.90,2.37,0.00
"02/13/2018 19:30:00","N.Y.C.",61761,77.10,2.56,-53.01
"02/13/2018 19:30:00","NORTH",61755,21.07,-0.45,0.00
"02/13/2018 19:30:00","NPX",61845,28.68,2.20,-4.96
"02/13/2018 19:30:00","O H",61846,20.34,-1.18,0.00
"02/13/2018 19:30:00","PJM",61847,22.13,0.60,0.00
"02/13/2018 19:30:00","WEST",61752,20.82,-0.71,0.00
"02/13/2018 19:35:00","CAPITL",61757,23.55,1.92,0.00
"02/13/2018 19:35:00","CENTRL",61754,21.88,0.26,0.00
"02/13/2018 19:35:00","DUNWOD",61760,23.98,2.36,0.00
"02/13/2018 19:35:00","GENESE",61753,21.32,-0.30,0.00
"02/13/2018 19:35:00","H Q",61844,20.95,-0.67,0.00
"02/13/2018 19:35:00","HUD VL",61758,23.91,2.29,0.00
"02/13/2018 19:35:00","LONGIL",61762,25.28,3.31,-0.35
"02/13/2018 19:35:00","MHK VL",61756,22.42,0.80,0.00
"02/13/2018 19:35:00","MILLWD",61759,24.02,2.40,0.00
"02/13/2018 19:35:00","N.Y.C.",61761,52.78,2.59,-28.57
"02/13/2018 19:35:00","NORTH",61755,21.17,-0.46,0.00
"02/13/2018 19:35:00","NPX",61845,29.57,2.21,-5.74
"02/13/2018 19:35:00","O H",61846,20.37,-1.25,0.00
"02/13/2018 19:35:00","PJM",61847,22.23,0.60,0.00
"02/13/2018 19:35:00","WEST",61752,20.84,-0.78,0.00
"02/13/2018 19:40:00","CAPITL",61757,23.30,1.88,0.00
"02/13/2018 19:40:00","CENTRL",61754,21.74,0.32,0.00
"02/13/2018 19:40:00","DUNWOD",61760,23.71,2.29,0.00
"02/13/2018 19:40:00","GENESE",61753,21.22,-0.19,0.00
"02/13/2018 19:40:00","H Q",61844,20.75,-0.66,0.00
"02/13/2018 19:40:00","HUD VL",61758,23.64,2.23,0.00
"02/13/2018 19:40:00","LONGIL",61762,24.67,3.25,-0.01
"02/13/2018 19:40:00","MHK VL",61756,22.21,0.79,0.00
"02/13/2018 19:40:00","MILLWD",61759,23.75,2.33,0.00
"02/13/2018 19:40:00","N.Y.C.",61761,52.59,2.53,-28.65
"02/13/2018 19:40:00","NORTH",61755,20.96,-0.45,0.00
"02/13/2018 19:40:00","NPX",61845,29.30,2.14,-5.74
"02/13/2018 19:40:00","O H",61846,20.34,-1.07,0.00
"02/13/2018 19:40:00","PJM",61847,22.08,0.66,0.00
"02/13/2018 19:40:00","WEST",61752,20.81,-0.60,0.00
"02/13/2018 19:45:00","CAPITL",61757,23.47,1.94,0.00
"02/13/2018 19:45:00","CENTRL",61754,21.79,0.26,0.00
"02/13/2018 19:45:00","DUNWOD",61760,23.87,2.35,0.00
"02/13/2018 19:45:00","GENESE",61753,21.27,-0.26,0.00
"02/13/2018 19:45:00","H Q",61844,20.88,-0.65,0.00
"02/13/2018 19:45:00","HUD VL",61758,23.81,2.28,0.00
"02/13/2018 19:45:00","LONGIL",61762,24.83,3.29,-0.01
"02/13/2018 19:45:00","MHK VL",61756,22.30,0.77,0.00
"02/13/2018 19:45:00","MILLWD",61759,23.92,2.39,0.00
"02/13/2018 19:45:00","N.Y.C.",61761,52.71,2.58,-28.60
"02/13/2018 19:45:00","NORTH",61755,21.07,-0.45,0.00
"02/13/2018 19:45:00","NPX",61845,29.49,2.22,-5.74
"02/13/2018 19:45:00","O H",61846,20.34,-1.18,0.00
"02/13/2018 19:45:00","PJM",61847,22.13,0.60,0.00
"02/13/2018 19:45:00","WEST",61752,20.82,-0.71,0.00
"02/13/2018 19:50:00","CAPITL",61757,23.39,1.91,0.00
"02/13/2018 19:50:00","CENTRL",61754,21.74,0.26,0.00
"02/13/2018 19:50:00","DUNWOD",61760,23.80,2.32,0.00
"02/13/2018 19:50:00","GENESE",61753,21.25,-0.24,0.00
"02/13/2018 19:50:00","H Q",61844,20.84,-0.64,0.00
"02/13/2018 19:50:00","HUD VL",61758,23.74,2.26,0.00
"02/13/2018 19:50:00","LONGIL",61762,24.77,3.29,-0.01
"02/13/2018 19:50:00","MHK VL",61756,22.25,0.77,0.00
"02/13/2018 19:50:00","MILLWD",61759,23.87,2.38,0.00
"02/13/2018 19:50:00","N.Y.C.",61761,51.89,2.58,-27.84
"02/13/2018 19:50:00","NORTH",61755,21.05,-0.43,0.00
"02/13/2018 19:50:00","NPX",61845,29.64,2.17,-5.99
"02/13/2018 19:50:00","O H",61846,20.32,-1.16,0.00
"02/13/2018 19:50:00","PJM",61847,22.08,0.60,0.00
"02/13/2018 19:50:00","WEST",61752,20.79,-0.69,0.00
"02/13/2018 19:55:00","CAPITL",61757,23.30,1.90,0.00
"02/13/2018 19:55:00","CENTRL",61754,21.65,0.26,0.00
"02/13/2018 19:55:00","DUNWOD",61760,23.73,2.33,0.00
"02/13/2018 19:55:00","GENESE",61753,21.18,-0.21,0.00
"02/13/2018 19:55:00","H Q",61844,20.75,-0.64,0.00
"02/13/2018 19:55:00","HUD VL",61758,23.66,2.27,0.00
"02/13/2018 19:55:00","LONGIL",61762,24.72,3.29,-0.04
"02/13/2018 19:55:00","MHK VL",61756,22.16,0.77,0.00
"02/13/2018 19:55:00","MILLWD",61759,23.77,2.37,0.00
"02/13/2018 19:55:00","N.Y.C.",61761,51.86,2.57,-27.90
"02/13/2018 19:55:00","NORTH",61755,20.97,-0.43,0.00
"02/13/2018 19:55:00","NPX",61845,29.57,2.18,-5.99
"02/13/2018 19:55:00","O H",61846,20.26,-1.13,0.00
"02/13/2018 19:55:00","PJM",61847,22.02,0.62,0.00
"02/13/2018 19:55:00","WEST",61752,20.73,-0.66,0.00
"02/13/2018 20:00:00","CAPITL",61757,23.37,1.89,0.00
"02/13/2018 20:00:00","CENTRL",61754,21.76,0.28,0.00
"02/13/2018 20:00:00","DUNWOD",61760,23.85,2.36,0.00
"02/13/2018 20:00:00","GENESE",61753,21.25,-0.24,0.00
"02/13/2018 20:00:00","H Q",61844,20.84,-0.64,0.00
"02/13/2018 20:00:00","HUD VL",61758,23.76,2.28,0.00
"02/13/2018 20:00:00","LONGIL",61762,38.09,3.31,-13.30
"02/13/2018 20:00:00","MHK VL",61756,22.25,0.77,0.00
"02/13/2018 20:00:00","MILLWD",61759,23.89,2.41,0.00
"02/13/2018 20:00:00","N.Y.C.",61761,53.30,2.60,-29.22
"02/13/2018 20:00:00","NORTH",61755,21.05,-0.43,0.00
"02/13/2018 20:00:00","NPX",61845,29.64,2.17,-5.99
"02/13/2018 20:00:00","O H",61846,20.34,-1.14,0.00
"02/13/2018 20:00:00","PJM",61847,22.13,0.64,0.00
"02/13/2018 20:00:00","WEST",61752,20.82,-0.67,0.00
"02/13/2018 20:05:00","CAPITL",61757,23.74,1.90,0.00
"02/13/2018 20:05:00","CENTRL",61754,22.15,0.31,0.00
"02/13/2018 20:05:00","DUNWOD",61760,24.25,2.40,0.00
"02/13/2018 20:05:00","GENESE",61753,21.60,-0.24,0.00
"02/13/2018 20:05:00","H Q",61844,21.19,-0.65,0.00
"02/13/2018 20:05:00","HUD VL",61758,24.18,2.34,0.00
"02/13/2018 20:05:00","LONGIL",61762,38.10,3.36,-12.90
"02/13/2018 20:05:00","MHK VL",61756,22.63,0.79,0.00
"02/13/2018 20:05:00","MILLWD",61759,24.29,2.45,0.00
"02/13/2018 20:05:00","N.Y.C.",61761,31.01,2.64,-6.52
"02/13/2018 20:05:00","NORTH",61755,21.43,-0.42,0.00
"02/13/2018 20:05:00","NPX",61845,27.13,2.18,-3.10
"02/13/2018 20:05:00","O H",61846,20.71,-1.14,0.00
"02/13/2018 20:05:00","PJM",61847,22.54,0.70,0.00
"02/13/2018 20:05:00","WEST",61752,21.19,-0.65,0.00
"02/13/2018 20:10:00","CAPITL",61757,23.52,1.92,0.00
"02/13/2018 20:10:00","CENTRL",61754,21.84,0.24,0.00
"02/13/2018 20:10:00","DUNWOD",61760,24.00,2.40,0.00
"02/13/2018 20:10:00","GENESE",61753,21.30,-0.30,0.00
"02/13/2018 20:10:00","H Q",61844,20.95,-0.65,0.00
"02/13/2018 20:10:00","HUD VL",61758,23.91,2.31,0.00
"02/13/2018 20:10:00","LONGIL",61762,38.10,3.35,-13.15
"02/13/2018 20:10:00","MHK VL",61756,22.35,0.76,0.00
"02/13/2018 20:10:00","MILLWD",61759,24.04,2.44,0.00
"02/13/2018 20:10:00","N.Y.C.",61761,26.91,2.63,-2.68
"02/13/2018 20:10:00","NORTH",61755,21.19,-0.41,0.00
"02/13/2018 20:10:00","NPX",61845,26.90,2.20,-3.10
"02/13/2018 20:10:00","O H",61846,20.37,-1.23,0.00
"02/13/2018 20:10:00","PJM",61847,22.22,0.63,0.00
"02/13/2018 20:10:00","WEST",61752,20.82,-0.78,0.00
"02/13/2018 20:15:00","CAPITL",61757,23.44,1.92,0.00
"02/13/2018 20:15:00","CENTRL",61754,21.79,0.26,0.00
"02/13/2018 20:15:00","DUNWOD",61760,23.90,2.37,0.00
"02/13/2018 20:15:00","GENESE",61753,21.25,-0.28,0.00
"02/13/2018 20:15:00","H Q",61844,20.88,-0.65,0.00
"02/13/2018 20:15:00","HUD VL",61758,23.83,2.30,0.00
"02/13/2018 20:15:00","LONGIL",61762,24.88,3.31,-0.04
"02/13/2018 20:15:00","MHK VL",61756,22.30,0.77,0.00
"02/13/2018 20:15:00","MILLWD",61759,23.94,2.41,0.00
"02/13/2018 20:15:00","N.Y.C.",61761,53.64,2.60,-29.51
"02/13/2018 20:15:00","NORTH",61755,21.12,-0.41,0.00
"02/13/2018 20:15:00","NPX",61845,26.82,2.20,-3.10
"02/13/2018 20:15:00","O H",61846,20.34,-1.18,0.00
"02/13/2018 20:15:00","PJM",61847,22.17,0.65,0.00
"02/13/2018 20:15:00","WEST",61752,20.80,-0.73,0.00
"02/13/2018 20:20:00","CAPITL",61757,23.49,1.96,0.00
"02/13/2018 20:20:00","CENTRL",61754,21.77,0.24,0.00
"02/13/2018 20:20:00","DUNWOD",61760,23.90,2.37,0.00
"02/13/2018 20:20:00","GENESE",61753,21.25,-0.28,0.00
"02/13/2018 20:20:00","H Q",61844,20.88,-0.65,0.00
"02/13/2018 20:20:00","HUD VL",61758,23.83,2.30,0.00
"02/13/2018 20:20:00","LONGIL",61762,24.90,3.34,-0.04
"02/13/2018 20:20:00","MHK VL",61756,22.28,0.75,0.00
"02/13/2018 20:20:00","MILLWD",61759,23.94,2.41,0.00
"02/13/2018 20:20:00","N.Y.C.",61761,53.35,2.63,-29.20
"02/13/2018 20:20:00","NORTH",61755,21.10,-0.43,0.00
"02/13/2018 20:20:00","NPX",61845,27.40,2.24,-3.64
"02/13/2018 20:20:00","O H",61846,20.32,-1.21,0.00
"02/13/2018 20:20:00","PJM",61847,22.15,0.62,0.00
"02/13/2018 20:20:00","WEST",61752,20.80,-0.73,0.00
"02/13/2018 20:25:00","CAPITL",61757,21.98,1.82,0.00
"02/13/2018 20:25:00","CENTRL",61754,20.41,0.24,0.00
"02/13/2018 20:25:00","DUNWOD",61760,22.38,2.22,0.00
"02/13/2018 20:25:00","GENESE",61753,19.90,-0.26,0.00
"02/13/2018 20:25:00","H Q",61844,19.56,-0.60,0.00
"02/13/2018 20:25:00","HUD VL",61758,22.32,2.16,0.00
"02/13/2018 20:25:00","LONGIL",61762,23.33,3.13,-0.04
"02/13/2018 20:25:00","MHK VL",61756,20.87,0.71,0.00
"02/13/2018 20:25:00","MILLWD",61759,22.42,2.26,0.00
"02/13/2018 20:25:00","N.Y.C.",61761,52.16,2.44,-29.56
"02/13/2018 20:25:00","NORTH",61755,19.78,-0.38,0.00
"02/13/2018 20:25:00","NPX",61845,25.90,2.10,-3.64
"02/13/2018 20:25:00","O H",61846,19.05,-1.11,0.00
"02/13/2018 20:25:00","PJM",61847,20.77,0.60,0.00
"02/13/2018 20:25:00","WEST",61752,19.50,-0.66,0.00
"02/13/2018 20:30:00","CAPITL",61757,23.54,1.94,0.00
"02/13/2018 20:30:00","CENTRL",61754,21.86,0.26,0.00
"02/13/2018 20:30:00","DUNWOD",61760,23.97,2.38,0.00
"02/13/2018 20:30:00","GENESE",61753,21.27,-0.32,0.00
"02/13/2018 20:30:00","H Q",61844,20.95,-0.65,0.00
"02/13/2018 20:30:00","HUD VL",61758,23.91,2.31,0.00
"02/13/2018 20:30:00","LONGIL",61762,24.93,3.32,-0.01
"02/13/2018 20:30:00","MHK VL",61756,22.35,0.76,0.00
"02/13/2018 20:30:00","MILLWD",61759,24.02,2.42,0.00
"02/13/2018 20:30:00","N.Y.C.",61761,47.64,2.61,-23.43
"02/13/2018 20:30:00","NORTH",61755,21.19,-0.41,0.00
"02/13/2018 20:30:00","NPX",61845,27.50,2.27,-3.64
"02/13/2018 20:30:00","O H",61846,20.37,-1.23,0.00
"02/13/2018 20:30:00","PJM",61847,22.25,0.65,0.00
"02/13/2018 20:30:00","WEST",61752,20.82,-0.78,0.00
"02/13/2018 20:35:00","CAPITL",61757,23.53,1.90,0.00
"02/13/2018 20:35:00","CENTRL",61754,21.90,0.28,0.00
"02/13/2018 20:35:00","DUNWOD",61760,24.00,2.38,0.00
"02/13/2018 20:35:00","GENESE",61753,21.30,-0.32,0.00
"02/13/2018 20:35:00","H Q",61844,20.97,-0.65,0.00
"02/13/2018 20:35:00","HUD VL",61758,23.94,2.31,0.00
"02/13/2018 20:35:00","LONGIL",61762,24.93,3.31,0.00
"02/13/2018 20:35:00","MHK VL",61756,22.38,0.76,0.00
"02/13/2018 20:35:00","MILLWD",61759,24.04,2.42,0.00
"02/13/2018 20:35:00","N.Y.C.",61761,24.26,2.62,-0.02
"02/13/2018 20:35:00","NORTH",61755,21.21,-0.41,0.00
"02/13/2018 20:35:00","NPX",61845,28.76,2.21,-4.93
"02/13/2018 20:35:00","O H",61846,20.41,-1.21,0.00
"02/13/2018 20:35:00","PJM",61847,22.31,0.69,0.00
"02/13/2018 20:35:00","WEST",61752,20.86,-0.76,0.00
"02/13/2018 20:40:00","CAPITL",61757,23.55,1.92,0.00
"02/13/2018 20:40:00","CENTRL",61754,21.88,0.26,0.00
"02/13/2018 20:40:00","DUNWOD",61760,24.00,2.38,0.00
"02/13/2018 20:40:00","GENESE",61753,21.30,-0.32,0.00
"02/13/2018 20:40:00","H Q",61844,20.97,-0.65,0.00
"02/13/2018 20:40:00","HUD VL",61758,23.91,2.29,0.00
"02/13/2018 20:40:00","LONGIL",61762,24.91,3.29,0.00
"02/13/2018 20:40:00","MHK VL",61756,22.38,0.76,0.00
"02/13/2018 20:40:00","MILLWD",61759,24.04,2.42,0.00
"02/13/2018 20:40:00","N.Y.C.",61761,26.88,2.59,-2.66
"02/13/2018 20:40:00","NORTH",61755,21.21,-0.41,0.00
"02/13/2018 20:40:00","NPX",61845,28.78,2.23,-4.93
"02/13/2018 20:40:00","O H",61846,20.39,-1.23,0.00
"02/13/2018 20:40:00","PJM",61847,22.27,0.65,0.00
"02/13/2018 20:40:00","WEST",61752,20.82,-0.80,0.00
"02/13/2018 20:45:00","CAPITL",61757,21.06,1.70,0.00
"02/13/2018 20:45:00","CENTRL",61754,19.57,0.21,0.00
